,C,Vavg[1],Tavg[1],Time
5027.66,9.71,31902.1,28.75,10:17:04 PM
5029.55,20.78,31915.4,28.75,10:17:06 PM
5030.1,21.77,31915.4,28.8,10:17:06 PM
5031.56,21.87,31940.35,28.8,10:17:08 PM
5031.68,21.19,31940.35,28.8,10:17:08 PM
5033.57,21.77,31953.1,28.8,10:17:10 PM
5034.1,21.29,31953.1,28.75,10:17:10 PM
5035.58,22.2,31960.95,28.75,10:17:12 PM
5035.7,22.54,31960.95,28.75,10:17:12 PM
5037.59,22.76,31939.4,28.75,10:17:14 PM
5038.11,23.13,31939.4,28.6,10:17:14 PM
5039.59,23.31,31918.65,28.6,10:17:16 PM
5039.72,23.15,31918.65,28.6,10:17:16 PM
5041.6,23.3,31913.05,28.6,10:17:18 PM
5042.12,23.02,31913.05,28.65,10:17:18 PM
5043.61,24.67,31897.55,28.65,10:17:20 PM
5043.74,24.69,31897.55,28.65,10:17:20 PM
5045.61,32.01,31889.5,28.65,10:17:22 PM
5046.13,32.27,31889.5,28.6,10:17:22 PM
5047.62,31.84,31861.2,28.6,10:17:24 PM
5047.77,32.57,31861.2,28.6,10:17:24 PM
5049.63,32.8,31830.8,28.6,10:17:26 PM
5050.14,33.17,31830.8,28.65,10:17:26 PM
5051.63,34.26,31757.2,28.65,10:17:28 PM
5051.8,32.47,31757.2,28.65,10:17:28 PM
5053.64,27.19,31754.45,28.65,10:17:30 PM
5054.15,22.86,31754.45,28.85,10:17:30 PM
5055.65,24.33,31780.55,28.85,10:17:32 PM
5055.82,8.2,31780.55,28.85,10:17:32 PM
5057.7,7.61,31866.9,28.85,10:17:34 PM
5058.15,7.81,31866.9,28.85,10:17:34 PM
5059.7,7.66,31939.4,28.85,10:17:36 PM
5059.84,9.89,31939.4,28.85,10:17:36 PM
5061.71,17.33,31992.2,28.85,10:17:38 PM
5062.16,14.95,31992.2,28.75,10:17:38 PM
5063.72,15.05,32019.6,28.75,10:17:40 PM
5063.86,14.42,32019.6,28.75,10:17:40 PM
5065.72,14.74,32027.9,28.75,10:17:42 PM
5066.17,15.47,32027.9,28.7,10:17:42 PM
5067.74,22.46,32015.3,28.7,10:17:44 PM
5067.88,22.7,32015.3,28.7,10:17:44 PM
5069.74,23.06,31978,28.7,10:17:46 PM
5070.18,23.79,31978,28.75,10:17:46 PM
5071.75,25.72,31949.5,28.75,10:17:48 PM
5071.91,26.26,31949.5,28.75,10:17:48 PM
5073.76,25.72,31929.15,28.75,10:17:50 PM
5074.19,25.18,31929.15,28.7,10:17:50 PM
5075.77,25.73,31885.15,28.7,10:17:52 PM
5075.94,24.78,31885.15,28.7,10:17:52 PM
5077.77,23.71,31867.5,28.7,10:17:54 PM
5078.2,24.58,31867.5,28.8,10:17:54 PM
5079.78,27.32,31846.8,28.8,10:17:56 PM
5079.96,29.39,31846.8,28.8,10:17:56 PM
5081.79,32.35,31816.95,28.8,10:17:58 PM
5082.21,32.58,31816.95,28.75,10:17:58 PM
5083.79,34.72,31801.85,28.75,10:18:00 PM
5083.98,34.67,31801.85,28.75,10:18:00 PM
5085.8,34.75,31786.3,28.75,10:18:02 PM
5086.22,34.54,31786.3,28.8,10:18:02 PM
5087.81,34.22,31762.35,28.8,10:18:04 PM
5088.03,34.88,31762.35,28.8,10:18:04 PM
5089.82,33.1,31741,28.8,10:18:06 PM
5090.23,33.42,31741,28.65,10:18:06 PM
5091.82,33.46,31724.35,28.65,10:18:08 PM
5092.04,33.84,31724.35,28.65,10:18:08 PM
5093.83,34.19,31704.05,28.65,10:18:10 PM
5094.24,35.39,31704.05,28.75,10:18:10 PM
5095.84,35.43,31691.75,28.75,10:18:12 PM
5096.06,34.47,31691.75,28.75,10:18:12 PM
5097.85,31.8,31687.5,28.75,10:18:14 PM
5098.24,30.04,31687.5,28.7,10:18:14 PM
5099.86,33.49,31688.6,28.7,10:18:16 PM
5100.08,33.14,31688.6,28.7,10:18:16 PM
5101.88,32.77,31686,28.7,10:18:18 PM
5102.25,34.26,31686,28.8,10:18:18 PM
5103.89,34.41,31682.3,28.8,10:18:20 PM
5104.11,36.77,31682.3,28.8,10:18:20 PM
5105.9,35.94,31663.6,28.8,10:18:22 PM
5106.26,36.43,31663.6,28.75,10:18:22 PM
5107.91,36.72,31652.8,28.75,10:18:24 PM
5108.14,35.78,31652.8,28.75,10:18:24 PM
5109.91,36.64,31643.2,28.75,10:18:26 PM
5110.27,21.56,31643.2,28.7,10:18:26 PM
5111.93,18.8,31675.7,28.7,10:18:28 PM
5112.23,0,31675.7,28.7,10:18:28 PM
5113.94,9.14,31820.7,28.7,10:18:30 PM
5114.28,12.97,31820.7,28.65,10:18:30 PM
5115.94,12.85,31948.7,28.65,10:18:32 PM
5116.25,11.92,31948.7,28.65,10:18:32 PM
5117.95,11.49,31971.75,28.65,10:18:34 PM
5118.29,10.89,31971.75,28.8,10:18:34 PM
5119.96,11.59,31954.65,28.8,10:18:36 PM
5120.28,0,31954.65,28.8,10:18:36 PM
5122.3,0.05,32005.7,28.65,10:18:38 PM
5122.3,16.58,32005.7,28.65,10:18:38 PM
5123.98,15.73,32007.35,28.65,10:18:40 PM
5124.31,8.58,32007.35,28.65,10:18:40 PM
5126.31,4.51,32031.5,28.75,10:18:42 PM
5126.36,6.2,32031.5,28.75,10:18:42 PM
5128,12.89,32019.6,28.75,10:18:44 PM
5128.38,13.62,32019.6,28.75,10:18:44 PM
5130.33,17.58,32017.65,29,10:18:46 PM
5130.39,27.59,32017.65,29,10:18:46 PM
5132.01,28.83,32003.75,29,10:18:48 PM
5132.4,29.69,32003.75,29,10:18:48 PM
5134.33,29.83,31995.65,28.95,10:18:50 PM
5134.41,30.18,31995.65,28.95,10:18:50 PM
5136.03,32.41,31966.15,28.95,10:18:52 PM
5136.42,32.49,31966.15,28.95,10:18:52 PM
5138.34,32.64,31910.9,29,10:18:54 PM
5138.44,35.77,31910.9,29,10:18:54 PM
5140.04,35.45,31829.35,29,10:18:56 PM
5140.45,34.93,31829.35,29,10:18:56 PM
5142.35,35.05,31807,28.75,10:18:58 PM
5142.46,35,31807,28.75,10:18:58 PM
5144.06,34.3,31719,28.75,10:19:00 PM
5144.47,37.83,31719,28.75,10:19:00 PM
5146.36,42.18,31689.05,28.75,10:19:02 PM
5146.48,42.66,31689.05,28.75,10:19:02 PM
5148.08,44.43,31641.25,28.75,10:19:04 PM
5148.49,45.76,31641.25,28.75,10:19:04 PM
5150.36,47.25,31604.15,28.8,10:19:06 PM
5150.5,47.58,31604.15,28.8,10:19:06 PM
5152.1,47.16,31573.55,28.8,10:19:08 PM
5152.5,48.51,31573.55,28.8,10:19:09 PM
5154.37,48.43,31523.95,28.95,10:19:10 PM
5154.51,50.1,31523.95,28.95,10:19:11 PM
5156.11,49.6,31489.15,28.95,10:19:12 PM
5156.53,47.19,31489.15,28.95,10:19:13 PM
5158.38,35.61,31474.45,29.05,10:19:14 PM
5158.54,33.8,31474.45,29.05,10:19:15 PM
5160.13,38.95,31485.4,29.05,10:19:16 PM
5160.55,35.78,31485.4,29.05,10:19:17 PM
5162.39,33.68,31501.9,29.05,10:19:18 PM
5162.55,34.17,31501.9,29.05,10:19:19 PM
5164.14,35.53,31513.05,29.05,10:19:20 PM
5164.56,36.68,31513.05,29.05,10:19:21 PM
5166.4,35.28,31537.65,28.95,10:19:22 PM
5166.57,33.6,31537.65,28.95,10:19:23 PM
5168.16,26.54,31564.7,28.95,10:19:24 PM
5168.58,27.55,31564.7,28.95,10:19:25 PM
5170.41,28.7,31596.9,28.8,10:19:26 PM
5170.59,28.28,31596.9,28.8,10:19:27 PM
5172.19,24.43,31619.35,28.8,10:19:28 PM
5172.6,29.47,31619.35,28.8,10:19:29 PM
5174.42,30,31633.2,28.8,10:19:30 PM
5174.61,31.27,31633.2,28.8,10:19:31 PM
5176.21,31.92,31641.85,28.8,10:19:32 PM
5176.62,32.02,31641.85,28.8,10:19:33 PM
5178.43,12.13,31660.5,29,10:19:34 PM
5178.63,11,31660.5,29,10:19:35 PM
5180.22,0,31735.6,29,10:19:36 PM
5180.64,0,31735.6,29,10:19:37 PM
5182.44,0,31884.45,29,10:19:38 PM
5182.65,0,31884.45,29,10:19:39 PM
5184.24,10.13,32006.25,29,10:19:40 PM
5184.66,0,32006.25,29,10:19:41 PM
5186.45,0,32051.7,29.25,10:19:42 PM
5186.66,0,32051.7,29.25,10:19:43 PM
5188.25,0,32069.95,29.25,10:19:44 PM
5188.67,0,32069.95,29.25,10:19:45 PM
5190.46,0,32098.95,29.25,10:19:46 PM
5190.69,0,32098.95,29.25,10:19:47 PM
5192.27,0,32111.1,29.25,10:19:48 PM
5192.7,0,32111.1,29.25,10:19:49 PM
5194.47,0,32122.2,29.25,10:19:50 PM
5194.71,-9.27,32122.2,29.25,10:19:51 PM
5196.28,-7.55,32162,29.25,10:19:52 PM
5196.72,-9.46,32162,29.25,10:19:53 PM
5198.47,-9.14,32215.35,28.75,10:19:54 PM
5198.73,0,32215.35,28.75,10:19:55 PM
5200.3,0,32233.8,28.75,10:19:56 PM
5200.74,33.93,32233.8,28.75,10:19:57 PM
5202.48,45.3,32178.85,28.75,10:19:58 PM
5202.77,54.21,32178.85,28.75,10:19:59 PM
5204.32,58.73,32068.3,28.75,10:20:00 PM
5204.77,60.23,32068.3,28.75,10:20:01 PM
5206.49,61.72,31849.25,28.75,10:20:02 PM
5206.78,22.15,31849.25,28.75,10:20:03 PM
5208.33,48.79,31612.15,28.75,10:20:04 PM
5208.79,49.2,31612.15,28.75,10:20:05 PM
5210.5,50.5,31471.45,29.1,10:20:06 PM
5210.8,53.95,31471.45,29.1,10:20:07 PM
5212.35,51.31,31456.85,29.1,10:20:08 PM
5212.81,46.62,31456.85,29.1,10:20:09 PM
5214.5,37.56,31445.45,29.1,10:20:11 PM
5214.82,30.06,31445.45,29.1,10:20:11 PM
5216.37,20.79,31502.5,29.1,10:20:12 PM
5216.83,18.69,31502.5,29.1,10:20:13 PM
5218.51,16.78,31620.9,29.15,10:20:15 PM
5218.84,14.32,31620.9,29.15,10:20:15 PM
5220.39,13.74,31816,29.15,10:20:16 PM
5220.86,11.2,31816,29.15,10:20:17 PM
5222.52,10.27,31866.15,29.2,10:20:19 PM
5222.87,11.68,31866.15,29.2,10:20:19 PM
5224.41,11.22,31886.7,29.2,10:20:20 PM
5224.88,11.28,31886.7,29.2,10:20:21 PM
5226.53,13.49,31896.5,29.1,10:20:23 PM
5226.89,-37.72,31896.5,29.1,10:20:23 PM
5228.42,0,31989.05,29.1,10:20:24 PM
5228.9,0,31989.05,29.1,10:20:25 PM
5230.91,0,31989.05,29.1,10:20:27 PM
5234.54,0,32122.25,29.45,10:20:31 PM
5234.95,0,32122.25,29.45,10:20:31 PM
5236.45,0,32134.95,29.45,10:20:32 PM
5236.97,0,32134.95,29.45,10:20:33 PM
5238.55,0,32145.3,29.55,10:20:35 PM
5238.98,0,32145.3,29.55,10:20:35 PM
5240.47,0,32153.05,29.55,10:20:36 PM
5240.99,0,32153.05,29.55,10:20:37 PM
5242.56,0,32161.35,29.45,10:20:39 PM
5243,0,32161.35,29.45,10:20:39 PM
5244.52,0,32170.8,29.45,10:20:41 PM
5245.01,0,32170.8,29.45,10:20:41 PM
5246.57,0,32177.9,29.55,10:20:43 PM
5247.02,0,32177.9,29.55,10:20:43 PM
5248.55,0,32183.9,29.55,10:20:45 PM
5249.03,0,32183.9,29.55,10:20:45 PM
5250.58,0,32192,29.45,10:20:47 PM
5251.03,0,32192,29.45,10:20:47 PM
5252.58,0,32196.85,29.45,10:20:49 PM
5253.04,0,32196.85,29.45,10:20:49 PM
5254.6,0,32204.25,29.5,10:20:51 PM
5255.06,0,32204.25,29.5,10:20:51 PM
5256.6,0,32209.2,29.5,10:20:53 PM
5257.06,0,32209.2,29.5,10:20:53 PM
5258.62,0,32213.25,29.45,10:20:55 PM
5259.07,0,32213.25,29.45,10:20:55 PM
5260.63,0,32218.95,29.45,10:20:57 PM
5264.64,0,32220.7,29.45,10:21:01 PM
5265.1,0,32220.7,29.45,10:21:01 PM
5268.66,0,32237.95,29.45,10:21:05 PM
5269.13,0,32237.95,29.45,10:21:05 PM
5270.68,0,32238.75,29.45,10:21:07 PM
5271.14,0,32238.75,29.45,10:21:07 PM
5272.67,-14.68,32278.8,29.45,10:21:09 PM
5273.15,-20.52,32278.8,29.45,10:21:09 PM
5274.69,14.57,32314.15,29.75,10:21:11 PM
5275.16,34.15,32314.15,29.75,10:21:11 PM
5276.69,38.91,32276.6,29.75,10:21:13 PM
5277.18,41.4,32276.6,29.75,10:21:13 PM
5278.71,42.92,32179.05,29,10:21:15 PM
5279.19,43.4,32179.05,29,10:21:15 PM
5280.7,45.9,31916.95,29,10:21:17 PM
5281.2,46.89,31916.95,29,10:21:17 PM
5282.72,45.02,31676.05,29.2,10:21:19 PM
5283.22,36.95,31676.05,29.2,10:21:19 PM
5284.72,35.99,31637.3,29.2,10:21:21 PM
5285.22,37.67,31637.3,29.2,10:21:21 PM
5286.74,24.31,31634.05,29.25,10:21:23 PM
5287.25,3.12,31634.05,29.25,10:21:23 PM
5288.75,2.34,31880.4,29.25,10:21:25 PM
5289.26,3.26,31880.4,29.25,10:21:25 PM
5290.76,10.97,32070.7,29.75,10:21:27 PM
5291.27,11.55,32070.7,29.75,10:21:27 PM
5292.78,21.22,32019.95,29.75,10:21:29 PM
5293.28,25.15,32019.95,29.75,10:21:29 PM
5294.8,5.56,31954.55,29.1,10:21:31 PM
5295.29,-9.57,31954.55,29.1,10:21:31 PM
5296.81,3.57,32039.15,29.1,10:21:33 PM
5297.3,3.29,32039.15,29.1,10:21:33 PM
5298.82,3.67,32163.6,29.35,10:21:35 PM
5299.31,0.04,32163.6,29.35,10:21:35 PM
5300.83,0,32131.7,29.35,10:21:37 PM
5301.32,2.29,32131.7,29.35,10:21:37 PM
5302.84,4.04,32147.1,29.4,10:21:39 PM
5303.34,8.01,32147.1,29.4,10:21:39 PM
5304.84,30.31,32066.15,29.4,10:21:41 PM
5305.35,33.95,32066.15,29.4,10:21:41 PM
5306.85,34.62,31954.65,29.35,10:21:43 PM
5307.36,35.17,31954.65,29.35,10:21:43 PM
5308.87,16.59,31849.9,29.35,10:21:45 PM
5309.37,14.06,31849.9,29.35,10:21:45 PM
5310.88,0.05,31855.55,29.25,10:21:47 PM
5311.38,0,31855.55,29.25,10:21:47 PM
5312.89,0,32110.9,29.25,10:21:49 PM
5313.4,0,32110.9,29.25,10:21:49 PM
5314.89,0,32144.55,29.7,10:21:51 PM
5315.42,0,32144.55,29.7,10:21:51 PM
5316.92,0,32155.65,29.7,10:21:53 PM
5317.43,-5.31,32155.65,29.7,10:21:53 PM
5318.93,-12.28,32183.25,29.65,10:21:55 PM
5319.44,-12.45,32183.25,29.65,10:21:55 PM
5320.95,-11.33,32247.15,29.65,10:21:57 PM
5321.45,-0.99,32247.15,29.65,10:21:57 PM
5322.96,26.34,32276.65,29.45,10:21:59 PM
5323.45,35.6,32276.65,29.45,10:21:59 PM
5324.97,35.15,32094.15,29.45,10:22:01 PM
5325.46,36.02,32094.15,29.45,10:22:01 PM
5326.97,41.97,31969.8,29.2,10:22:03 PM
5327.47,43.62,31969.8,29.2,10:22:03 PM
5328.98,41.14,31846.4,29.2,10:22:05 PM
5329.48,39.87,31846.4,29.2,10:22:05 PM
5330.99,42.43,31683.1,29.2,10:22:07 PM
5331.49,43.3,31683.1,29.2,10:22:07 PM
5332.99,34.18,31653.35,29.2,10:22:09 PM
5333.5,5.26,31653.35,29.2,10:22:10 PM
5335,11.51,31711.45,29.25,10:22:11 PM
5335.51,22.63,31711.45,29.25,10:22:12 PM
5337.02,4.41,31968.65,29.25,10:22:13 PM
5337.52,0,31968.65,29.25,10:22:14 PM
5339.03,0,32058.55,29.75,10:22:15 PM
5339.56,0,32058.55,29.75,10:22:16 PM
5341.04,15.16,32077.75,29.75,10:22:17 PM
5341.57,23,32077.75,29.75,10:22:18 PM
5343.05,24.98,31995.05,29.55,10:22:19 PM
5343.58,28.09,31995.05,29.55,10:22:20 PM
5345.06,28.66,31950.35,29.55,10:22:21 PM
5345.6,29.88,31950.35,29.55,10:22:22 PM
5347.06,31.3,31746.65,29.1,10:22:23 PM
5347.61,30.21,31746.65,29.1,10:22:24 PM
5349.07,23.05,31732.75,29.1,10:22:25 PM
5349.62,17.57,31732.75,29.1,10:22:26 PM
5351.08,14.43,31795.55,29.05,10:22:27 PM
5351.65,6.16,31795.55,29.05,10:22:28 PM
5353.09,16.03,31936.35,29.05,10:22:29 PM
5353.66,14.57,31936.35,29.05,10:22:30 PM
5355.11,14.32,31961.5,29.5,10:22:31 PM
5355.68,12.94,31961.5,29.5,10:22:32 PM
5357.12,3.05,31949.05,29.5,10:22:33 PM
5357.7,0.75,31949.05,29.5,10:22:34 PM
5359.13,3.1,32015,29.7,10:22:35 PM
5359.72,6.34,32015,29.7,10:22:36 PM
5361.14,6.1,32054.85,29.7,10:22:37 PM
5361.73,4.98,32054.85,29.7,10:22:38 PM
5363.16,15.79,32024.35,29.4,10:22:39 PM
5363.73,16.28,32024.35,29.4,10:22:40 PM
5365.16,16.09,31963.15,29.4,10:22:41 PM
5365.74,11.61,31963.15,29.4,10:22:42 PM
5367.17,11.51,31953.3,29.3,10:22:43 PM
5367.75,10.5,31953.3,29.3,10:22:44 PM
5369.18,8.31,31964.3,29.3,10:22:45 PM
5369.76,5.27,31964.3,29.3,10:22:46 PM
5371.19,18.26,32002.7,29.6,10:22:47 PM
5371.77,34.47,32002.7,29.6,10:22:48 PM
5373.19,37,31976.3,29.6,10:22:49 PM
5373.78,26.86,31976.3,29.6,10:22:50 PM
5375.2,30.23,31936.85,29.55,10:22:51 PM
5375.79,31.91,31936.85,29.55,10:22:52 PM
5377.21,32.38,31869.6,29.55,10:22:53 PM
5377.8,32.29,31869.6,29.55,10:22:54 PM
5379.22,27.12,31827.5,29.4,10:22:55 PM
5379.81,22.08,31827.5,29.4,10:22:56 PM
5381.22,10.12,31819.15,29.4,10:22:57 PM
5381.83,15.86,31819.15,29.4,10:22:58 PM
5383.23,15.95,31858.45,29.35,10:22:59 PM
5383.83,19.41,31858.45,29.35,10:23:00 PM
5385.24,18.5,31889.65,29.35,10:23:01 PM
5385.84,18.83,31889.65,29.35,10:23:02 PM
5387.24,15.04,31896.65,29.3,10:23:03 PM
5387.86,10.3,31896.65,29.3,10:23:04 PM
5389.26,10.06,31903.1,29.3,10:23:05 PM
5389.87,9.45,31903.1,29.3,10:23:06 PM
5391.26,10.33,31958.6,29.35,10:23:07 PM
5391.88,8.89,31958.6,29.35,10:23:08 PM
5393.27,8,31967.05,29.35,10:23:09 PM
5393.9,8.3,31967.05,29.35,10:23:10 PM
5395.28,8.18,31982.55,29.35,10:23:11 PM
5395.91,7.82,31982.55,29.35,10:23:12 PM
5397.29,17.23,31990.5,29.35,10:23:13 PM
5397.91,20.63,31990.5,29.35,10:23:14 PM
5399.3,23.65,31958.7,29.5,10:23:15 PM
5399.92,23.83,31958.7,29.5,10:23:16 PM
5401.31,22.83,31922.6,29.5,10:23:17 PM
5401.94,15.52,31922.6,29.5,10:23:18 PM
5403.32,10.09,31884.55,29.4,10:23:19 PM
5403.95,22.99,31884.55,29.4,10:23:20 PM
5405.33,37.41,31853.05,29.4,10:23:21 PM
5405.95,40.17,31853.05,29.4,10:23:22 PM
5407.34,39.93,31796.7,29.3,10:23:23 PM
5407.97,31.59,31796.7,29.3,10:23:24 PM
5409.35,31.11,31789.75,29.3,10:23:25 PM
5409.98,26.59,31789.75,29.3,10:23:26 PM
5411.35,20.53,31779.15,29.3,10:23:27 PM
5411.99,19.88,31779.15,29.3,10:23:28 PM
5413.36,17.9,31771,29.3,10:23:29 PM
5414,18.16,31771,29.3,10:23:30 PM
5415.37,15.38,31743.15,29.3,10:23:31 PM
5416.01,6.91,31743.15,29.3,10:23:32 PM
5417.38,21.19,31809.05,29.3,10:23:33 PM
5418.02,27.4,31809.05,29.3,10:23:34 PM
5419.39,24.44,31816.25,29.35,10:23:35 PM
5420.03,22.76,31816.25,29.35,10:23:36 PM
5421.39,26.2,31804,29.35,10:23:37 PM
5422.04,25.32,31804,29.35,10:23:38 PM
5423.4,26.66,31767.5,29.3,10:23:39 PM
5424.05,25.23,31767.5,29.3,10:23:40 PM
5425.41,16.78,31749.1,29.3,10:23:41 PM
5426.06,0,31749.1,29.3,10:23:42 PM
5427.42,0,31950.95,30.05,10:23:43 PM
5428.07,0,31950.95,30.05,10:23:44 PM
5429.43,13.32,31995.6,30.05,10:23:45 PM
5430.09,11.3,31995.6,30.05,10:23:46 PM
5431.44,2.59,31984.65,29.9,10:23:47 PM
5432.1,0,31984.65,29.9,10:23:48 PM
5433.45,-11.28,32006.85,29.9,10:23:49 PM
5434.11,-11.04,32006.85,29.9,10:23:50 PM
5435.46,0,32099,29.6,10:23:51 PM
5436.13,4.23,32099,29.6,10:23:52 PM
5437.48,8.88,32134.15,29.6,10:23:53 PM
5438.14,17.75,32134.15,29.6,10:23:54 PM
5439.49,16.89,31996.8,29.75,10:23:55 PM
5440.15,18.89,31996.8,29.75,10:23:56 PM
5441.5,26.61,31928.2,29.75,10:23:57 PM
5442.16,26.82,31928.2,29.75,10:23:58 PM
5443.51,31.15,31863.85,29.35,10:24:00 PM
5444.17,29.13,31863.85,29.35,10:24:00 PM
5445.52,29.87,31780.3,29.35,10:24:02 PM
5446.18,28.21,31780.3,29.35,10:24:02 PM
5447.53,27.88,31734.3,29.3,10:24:04 PM
5448.18,26.81,31734.3,29.3,10:24:04 PM
5449.55,27.06,31707.2,29.3,10:24:06 PM
5450.19,27.52,31707.2,29.3,10:24:06 PM
5451.56,22.57,31716.7,29.3,10:24:08 PM
5452.2,23.22,31716.7,29.3,10:24:08 PM
5453.56,23.61,31729.55,29.3,10:24:10 PM
5455.21,23.57,31729.55,29.35,10:24:11 PM
5455.57,21.61,31735.45,29.35,10:24:12 PM
5456.23,21.68,31735.45,29.35,10:24:12 PM
5457.58,14.02,31796.75,29.35,10:24:14 PM
5459.22,13.23,31796.75,29.35,10:24:15 PM
5459.59,12.07,31823.75,29.35,10:24:16 PM
5460.25,14.8,31823.75,29.35,10:24:16 PM
5461.6,11.71,31867.2,29.35,10:24:18 PM
5463.23,11.91,31867.2,29.45,10:24:19 PM
5463.6,16.15,31872.7,29.45,10:24:20 PM
5464.27,9.58,31872.7,29.45,10:24:20 PM
5465.61,9.71,31895.75,29.45,10:24:22 PM
5467.24,12.24,31895.75,29.5,10:24:23 PM
5467.62,14.07,31905.3,29.5,10:24:24 PM
5468.29,19.88,31905.3,29.5,10:24:24 PM
5469.63,21.82,31887.15,29.5,10:24:26 PM
5471.25,9.57,31887.15,29.4,10:24:27 PM
5471.63,17.41,31890.55,29.4,10:24:28 PM
5472.31,23.36,31890.55,29.4,10:24:28 PM
5473.64,23.13,31866.1,29.4,10:24:30 PM
5475.26,23.59,31866.1,29.4,10:24:31 PM
5475.65,35.06,31793.15,29.4,10:24:32 PM
5476.33,36.59,31793.15,29.4,10:24:32 PM
5477.66,36.12,31722.55,29.4,10:24:34 PM
5479.27,17.04,31722.55,29.5,10:24:35 PM
5479.67,13.95,31715.65,29.5,10:24:36 PM
5480.35,7.04,31715.65,29.5,10:24:36 PM
5481.67,7.15,31811.45,29.5,10:24:38 PM
5483.27,18.58,31811.45,29.5,10:24:39 PM
5483.68,25.64,31842.75,29.5,10:24:40 PM
5484.37,16.67,31842.75,29.5,10:24:40 PM
5485.69,31.27,31813.9,29.5,10:24:42 PM
5487.28,28.31,31813.9,29.4,10:24:43 PM
5487.7,29.08,31724.65,29.4,10:24:44 PM
5488.39,29.07,31724.65,29.4,10:24:44 PM
5489.7,2.76,31725.9,29.4,10:24:46 PM
5491.29,0,31725.9,29.1,10:24:47 PM
5491.71,0,31972.3,29.1,10:24:48 PM
5492.41,0,31972.3,29.1,10:24:48 PM
5493.72,0,32032.05,29.1,10:24:50 PM
5495.3,0,32032.05,29.8,10:24:51 PM
5495.75,0,32067.85,29.8,10:24:52 PM
5496.43,-8.76,32067.85,29.8,10:24:52 PM
5497.75,-0.01,32142,29.8,10:24:54 PM
5499.31,0,32142,29.9,10:24:55 PM
5499.76,14.72,32073.7,29.9,10:24:56 PM
5500.48,19.32,32073.7,29.9,10:24:56 PM
5501.77,19.76,32021.15,29.9,10:24:58 PM
5503.32,19.96,32021.15,28.95,10:24:59 PM
5503.79,13.39,31967.75,28.95,10:25:00 PM
5504.5,8.74,31967.75,28.95,10:25:00 PM
5505.8,0.31,31960.25,28.95,10:25:02 PM
5507.33,0,31960.25,30,10:25:03 PM
5507.8,0,32046.95,30,10:25:04 PM
5508.52,15.4,32046.95,30,10:25:05 PM
5509.81,16.57,32049.95,30,10:25:06 PM
5511.35,4.09,32049.95,29.65,10:25:07 PM
5511.82,10.31,32036.95,29.65,10:25:08 PM
5512.55,15.58,32036.95,29.65,10:25:09 PM
5513.83,15.86,31982.5,29.65,10:25:10 PM
5515.36,15.82,31982.5,29.95,10:25:11 PM
5515.84,16.35,31948.95,29.95,10:25:12 PM
5516.59,18.38,31948.95,29.95,10:25:13 PM
5517.86,15.93,31920,29.95,10:25:14 PM
5519.37,16.87,31920,29.5,10:25:15 PM
5519.86,18.39,31865.7,29.5,10:25:16 PM
5520.61,7.15,31865.7,29.5,10:25:17 PM
5521.87,0,31968.6,29.5,10:25:18 PM
5523.38,0,31968.6,30,10:25:19 PM
5523.89,0,32069,30,10:25:20 PM
5524.63,0,32069,30,10:25:21 PM
5525.89,0,32080.9,30,10:25:22 PM
5527.38,0,32080.9,29.8,10:25:23 PM
5527.9,0,32091.8,29.8,10:25:24 PM
5528.66,0,32091.8,29.8,10:25:25 PM
5529.91,5.25,32077.3,29.8,10:25:26 PM
5531.39,16.56,32077.3,29.45,10:25:27 PM
5531.92,19.02,32005.8,29.45,10:25:28 PM
5532.68,21,32005.8,29.45,10:25:29 PM
5533.93,25.27,31954.4,29.45,10:25:30 PM
5535.4,27.39,31954.4,29.6,10:25:31 PM
5535.94,27.72,31887.05,29.6,10:25:32 PM
5536.7,27.54,31887.05,29.6,10:25:33 PM
5537.95,28.67,31803.75,29.6,10:25:34 PM
5539.41,27.84,31803.75,29.4,10:25:35 PM
5539.96,27.3,31723.25,29.4,10:25:36 PM
5540.74,26.94,31723.25,29.4,10:25:37 PM
5541.97,26.95,31715.05,29.4,10:25:38 PM
5543.42,27.4,31715.05,29.4,10:25:39 PM
5543.98,27.08,31708.8,29.4,10:25:40 PM
5544.82,26.15,31708.8,29.4,10:25:41 PM
5545.99,26.17,31706.75,29.4,10:25:42 PM
5547.43,26.91,31706.75,29.5,10:25:43 PM
5547.99,27.06,31701.45,29.5,10:25:44 PM
5548.84,27.21,31701.45,29.5,10:25:45 PM
5550.02,27.58,31696.1,29.5,10:25:46 PM
5551.44,16.47,31696.1,29.5,10:25:47 PM
5552.06,17.27,31697.4,29.5,10:25:48 PM
5552.86,23.15,31697.4,29.5,10:25:49 PM
5554.07,19.26,31711.7,29.5,10:25:50 PM
5555.45,19.44,31711.7,29.55,10:25:51 PM
5556.08,21.23,31730.2,29.55,10:25:52 PM
5556.88,24.95,31730.2,29.55,10:25:53 PM
5558.1,26.67,31732.1,29.55,10:25:54 PM
5559.46,27.92,31732.1,29.55,10:25:55 PM
5560.12,26.29,31710.75,29.55,10:25:56 PM
5560.89,26.38,31710.75,29.55,10:25:57 PM
5562.15,25.84,31699,29.55,10:25:58 PM
5563.47,25.96,31699,29.45,10:25:59 PM
5564.16,24.51,31682.8,29.45,10:26:00 PM
5564.92,24.39,31682.8,29.45,10:26:01 PM
5566.2,23.04,31678.4,29.45,10:26:02 PM
